token_id,token_str,frequency,mean_entropy,std_entropy,mean_confidence,std_confidence,routing_consistency,top_expert,min_entropy,max_entropy
2,</s>,2118047,2.078125,0.0,0.1251220703125,0.0,1.0,1,2.078125,2.078125
28723,.,112114,2.0681127736750975,0.010657708097324924,0.153823979657074,0.01066767844983964,0.6340242966980039,0,1.962890625,2.078125
28725,",",95160,2.069252402204165,0.002665559212579008,0.1614246177593171,0.005086587094937285,0.9551176965111391,0,2.05859375,2.078125
272,the,92469,2.073609994464356,0.004357059119430482,0.1478115789248461,0.011809332428708718,0.3374644475445825,1,2.0546875,2.080078125
304,and,62270,2.0744260440922444,0.002219656295319159,0.1473250605195884,0.006045405131937616,0.5571543279267706,0,2.064453125,2.080078125
298,to,58139,2.0746207701048665,0.004326776020284671,0.14897031437454922,0.015033420647468715,0.5783381207107106,1,2.0546875,2.080078125
302,of,50740,2.074246503313472,0.003167426797936236,0.1502218244204533,0.008143843263791384,0.9035672053606622,5,2.044921875,2.080078125
264,a,44947,2.074107290600613,0.004358806087851829,0.14723086780941408,0.010688615002291974,0.36271608783678555,1,2.052734375,2.080078125
13,"
",44458,2.0650912360401836,0.008824154609229732,0.16066297441633826,0.008921412432299141,0.8707769130415224,0,2.0234375,2.07421875
297,in,35226,2.0752887382544145,0.002684349637926584,0.14652082351947113,0.009180650803392691,0.6697893601317209,1,2.0625,2.080078125
28705,,31576,2.0663777968235486,0.021700579279516418,0.15770383747372463,0.03251972288490422,0.47678616670889284,1,1.9091796875,2.080078125
349,is,25107,2.074783675867298,0.0027322004354018523,0.1445455394271904,0.007160934443190898,0.5899151631019237,1,2.064453125,2.080078125
354,for,23031,2.0742597104174596,0.003260461717576505,0.148337441671687,0.010290103403302919,0.6692284312448439,1,2.0625,2.080078125
28734,0,22481,2.0714166441939867,0.005629074366229165,0.15386363154580568,0.013051232451213955,0.47795916551754813,1,2.05078125,2.080078125
28733,-,20406,2.0725452034634433,0.0037085393899518792,0.15233548276625147,0.008772897072492243,0.7655591492698226,0,2.044921875,2.080078125
28740,1,19721,2.068521697999613,0.010618143000165853,0.15656656203650235,0.015092088931577716,0.44389229755083415,1,2.02734375,2.080078125
28713,s,19658,2.0725188814668356,0.0030850174383502582,0.14975993045531763,0.00641654172638266,0.606165428833045,6,2.033203125,2.078125
368,you,19255,2.0753264168397734,0.0025714621129645427,0.1420372498620483,0.0068138111968011434,0.46336016619059983,1,2.056640625,2.080078125
369,that,17813,2.0746168747894687,0.0027497355363673417,0.14630911264990826,0.0086348852067912,0.6489642396002919,1,2.060546875,2.080078125
395,with,17411,2.074636050844287,0.002738842372208645,0.14697211639507654,0.008457651986104335,0.6707254034805583,1,2.0625,2.080078125
28750,2,15620,2.0683897597231136,0.010382701103991714,0.15773671012223875,0.01578977083696114,0.4329065300896287,1,2.0234375,2.080078125
356,on,15401,2.0747630531296655,0.003245457804732742,0.14909662103414525,0.01189221849017195,0.7100188299461074,1,2.060546875,2.080078125
28809,’,15124,2.0768348837113253,0.002968029004292419,0.14007508631768892,0.010850824220602684,0.45206294631049987,6,2.052734375,2.080078125
460,are,13308,2.075790143851438,0.002392687584559898,0.14229464265796302,0.006686218842495474,0.6453261196272918,1,2.064453125,2.080078125
315,I,13133,2.076465892218087,0.0018832655513903033,0.14048755587368206,0.006068034010628299,0.31462727480392905,3,2.064453125,2.080078125
378,it,12525,2.076022798153681,0.0023606145796786424,0.1421201054921398,0.0076277734288251586,0.4117365269461078,6,2.05859375,2.080078125
574,your,11641,2.0755262582144867,0.001794860823880364,0.14026530101714804,0.006347965398543861,0.26492569366892876,1,2.068359375,2.080078125
347,be,11518,2.0736118534576335,0.004449513164373637,0.15225318819931294,0.014571105169759272,0.4558083000520924,1,2.052734375,2.080078125
390,as,11112,2.069320118453034,0.0037692537739746064,0.15475831879738652,0.006000139780411786,0.46724262059035276,7,2.05078125,2.078125
1,<s>,10000,0.07991452331542996,0.11720548866795201,0.9854564453125031,0.02195501264219707,1.0,1,0.0016698837280273438,0.26318359375
442,or,9905,2.075428484666832,0.0024030905017957925,0.14344361029388547,0.0064186547173385,0.45673902069661787,0,2.064453125,2.080078125
28742,',9493,2.0769728352470085,0.0021872931611308854,0.13946595569185888,0.00824327383402621,0.4346360476140314,2,2.056640625,2.080078125
438,at,9252,2.076408099262309,0.002151501486462213,0.14135308106946487,0.007037740170745989,0.6414829226113273,1,2.064453125,2.080078125
506,have,9134,2.0753978096945436,0.0030510701952747945,0.14451880775553627,0.009324868300853035,0.5513466170352529,1,2.0625,2.080078125
477,from,8961,2.072924077251419,0.00407286159226381,0.1524493099655799,0.012102903534979049,0.735632183908046,1,2.05859375,2.080078125
541,can,8703,2.0772771422210674,0.0017839700496736076,0.13861661163894676,0.006458863104385499,0.5413075950821555,1,2.068359375,2.080078125
415,The,8638,2.07737725927588,0.001334625191441002,0.13886206049034758,0.004328363458748143,0.4445473489233619,3,2.068359375,2.080078125
456,this,8461,2.0748311646820667,0.0025947246036077277,0.14442209221907815,0.007599177070168392,0.2978371350904148,1,2.05859375,2.080078125
622,will,8377,2.07615392219769,0.0022071321376008436,0.14248292560265466,0.007017903341257351,0.6846126298197446,1,2.06640625,2.080078125
486,by,8199,2.0752981022838126,0.002527160966601906,0.1469106607894251,0.008141472893056844,0.6273935845834858,1,2.05859375,2.080078125
28782,5,8093,2.0706624359013843,0.005799703735356269,0.15429268180256087,0.01084325626128542,0.6625478808847152,2,2.044921875,2.078125
288,ing,8007,2.072937400477703,0.005014114504949956,0.14553837962583513,0.008520349734006274,0.3914075184213813,3,2.009765625,2.080078125
403,was,7904,2.076202763236978,0.0022699613407217924,0.14059476041600785,0.006015870107976831,0.38284412955465585,1,2.06640625,2.080078125
28770,3,7734,2.0677878826448097,0.009222815102039464,0.15754921071930789,0.012847295665696323,0.4195758986294285,1,2.0390625,2.078125
325,(,7732,2.071423447199939,0.0030460841286585262,0.15478319857814962,0.007104404227288343,0.8005690636316606,0,2.0625,2.080078125
396,an,7431,2.075848588262008,0.0021118142588594326,0.14348329501202714,0.0070009835246280985,0.4407213026510564,1,2.060546875,2.080078125
28774,9,6741,2.072942743101919,0.003806806227676437,0.14970992138823966,0.009177500198650088,0.4769322059041685,1,2.0546875,2.080078125
28781,4,6596,2.070516221952694,0.005509080963637849,0.15154809066929714,0.008738570899806088,0.39251061249241964,2,2.04296875,2.080078125
478,we,6413,2.0757308762474596,0.0029806267965820387,0.1442750793675932,0.009018186254885206,0.5501325432714798,1,2.060546875,2.080078125
459,not,6238,2.075332450805536,0.002278041269756204,0.14753762771396098,0.007431427762457604,0.43651811478037833,1,2.05859375,2.080078125
659,has,5929,2.0761138972634465,0.0020774607459916952,0.14124813713579434,0.005616466626017727,0.5616461460617305,0,2.06640625,2.080078125
28808,!,5828,2.069957264498973,0.0038406059888689203,0.15917579163896242,0.009257344494449671,0.5754975978037062,0,2.05859375,2.078125
544,all,5785,2.0749929100043256,0.0026688874723711283,0.14946187776847472,0.010081467318704181,0.5484874675885912,1,2.056640625,2.080078125
28783,8,5754,2.0718586390988896,0.004358821515680182,0.15088350987492452,0.009391728402433533,0.4358706986444213,1,2.0390625,2.078125
28747,:,5714,2.0635883356667803,0.008354212041426624,0.16672424807763842,0.012771716233935951,0.8641932096604831,0,2.029296875,2.076171875
813,our,5644,2.074821574902554,0.0022974936393270152,0.14482046407135926,0.0072421808879520305,0.5155917788802268,1,2.064453125,2.080078125
28784,6,5318,2.072746744546815,0.004053999527790965,0.14877639546704613,0.008070152841047932,0.6449793155321549,2,2.052734375,2.080078125
28804,?,5229,2.07267612115128,0.00227161093724729,0.15380077321936508,0.00608180217521309,0.7448842991011666,0,2.06640625,2.078125
28707,t,5220,2.073519815613033,0.004676735282990898,0.14712400472940607,0.010807940637592404,0.5291187739463602,6,2.03125,2.080078125
652,their,5118,2.0744591698417305,0.0022383165886405783,0.14451286074424785,0.007319930770628288,0.36420476748729974,1,2.068359375,2.080078125
28787,7,4950,2.071025489267666,0.005516686814447694,0.15148200757575725,0.009907625709472595,0.4262626262626263,1,2.05078125,2.078125
680,more,4941,2.074765039971661,0.0027364998438082944,0.14498706810678536,0.007686699161896659,0.359036632260676,1,2.060546875,2.080078125
286,ed,4818,2.074907897467835,0.00444203855853517,0.14376637231962214,0.010016190803114802,0.2828974678289747,2,2.03125,2.080078125
1014,The,4589,2.077032458732843,0.0014117525138469397,0.13860518720888274,0.004716966207406836,0.47461320549139246,6,2.0703125,2.080078125
562,but,4545,2.0753631222497217,0.0018992333704573215,0.14527621463318238,0.004905463126181339,0.5874587458745875,0,2.06640625,2.078125
590,they,4458,2.075959388318752,0.0021458993937363284,0.14289400726222556,0.006627271962332729,0.44638851502916105,1,2.064453125,2.080078125
624,one,4446,2.0759579362067035,0.0020833814104873863,0.14470570676239847,0.006955743527281831,0.47345928924876296,1,2.060546875,2.080078125
28731,),4435,2.066634811865829,0.008177521238101119,0.16293562724598346,0.013301141803562158,0.9397970687711387,0,2.0390625,2.078125
575,out,4259,2.0751258364639544,0.0025954799293474136,0.1433455715103312,0.007239854539520423,0.41958206151678795,1,2.060546875,2.080078125
582,up,4222,2.0747105007993816,0.0034372886264494324,0.1451620429909548,0.010405218420405971,0.438180956892468,1,2.05859375,2.080078125
684,about,4222,2.0746300072536723,0.002531990687804982,0.14484952333017515,0.006724911734230678,0.5940312648034107,1,2.060546875,2.080078125
690,which,4055,2.0760856581381097,0.0019213335542102464,0.14393878000732163,0.006640536865678298,0.3210850801479655,1,2.06640625,2.080078125
586,my,3978,2.07508778751885,0.002037596176191129,0.14479714724932377,0.0065238120923054085,0.5331825037707391,5,2.068359375,2.080078125
579,so,3866,2.07603799550569,0.002533416908947427,0.142430699679498,0.00849425340445284,0.413347128815313,1,2.0625,2.080078125
835,also,3862,2.076149117199635,0.0021691846511974013,0.1423558887578488,0.008022661183677633,0.5326255825996893,1,2.064453125,2.080078125
727,time,3756,2.0753788729699214,0.0023607282875777696,0.14343541219465453,0.00814572934638737,0.3580937167199148,1,2.060546875,2.080078125
330,A,3311,2.075730637458462,0.002309725726883427,0.1439461162247996,0.006086096559026467,0.7130776200543643,3,2.060546875,2.080078125
404,ers,3256,2.07133645097512,0.0057118159788417345,0.14855848307691594,0.010095793414315324,0.5089066339066339,2,2.0078125,2.078125
750,been,3192,2.0757404987077024,0.0021199205046795243,0.14640230642524282,0.009683482003304995,0.45144110275689225,4,2.068359375,2.080078125
693,who,3186,2.075051249607655,0.002321353850604331,0.14307177029386425,0.006687825250988006,0.45919648462021345,1,2.0625,2.080078125
633,new,3171,2.0759772400267957,0.0021481040981586193,0.1416286250763756,0.007089736094989473,0.28098391674550616,5,2.06640625,2.080078125
661,It,3152,2.0767772693924447,0.001563091526315649,0.14357006247273557,0.004914517674711014,0.5723350253807107,3,2.06640625,2.080078125
851,This,3076,2.0773490836313386,0.0012857221542828317,0.14030811721543773,0.0048970940411588275,0.44538361508452534,3,2.068359375,2.080078125
511,do,3052,2.0750660427588468,0.003115998886112381,0.14931911003542767,0.011450413049509358,0.4662516382699869,1,2.052734375,2.080078125
28748,/,3033,2.0717420870425345,0.003892226064232866,0.1505580541130892,0.006936311715423771,0.7105176393010221,0,2.052734375,2.078125
816,We,3016,2.0761621611820287,0.002614573567370298,0.14244913359219558,0.006635338997014526,0.3968832891246684,3,2.06640625,2.080078125
739,when,3007,2.0758035936980437,0.0020563341222027396,0.14314560783952018,0.006613003149232501,0.5846358496840705,1,2.06640625,2.080078125
799,other,2999,2.0745997363704567,0.002854762343750113,0.1436127716400257,0.007608356237365916,0.32877625875291766,1,2.0625,2.080078125
516,his,2988,2.0762359333165934,0.0015751607776058512,0.1415624656830445,0.005367095864178204,0.5190763052208835,5,2.0703125,2.080078125
513,if,2909,2.0757831299415685,0.0022865898075310268,0.14293686652683454,0.007178430248322218,0.42454451701615675,1,2.064453125,2.080078125
625,get,2903,2.0762499192645487,0.0022922829631385963,0.14416533341048074,0.009356834684105678,0.3758181191870479,1,2.06640625,2.080078125
737,like,2896,2.0743630762258283,0.0030500983307210723,0.14296642324542466,0.006296570695237234,0.2821132596685083,1,2.0625,2.080078125
767,what,2857,2.0750849065890806,0.0026087242672524014,0.14483362717940626,0.007984726910530834,0.4070703535176759,1,2.0625,2.080078125
400,he,2824,2.0766352580559504,0.0018228775302933785,0.14103314018789845,0.00616805578871317,0.49256373937677056,1,2.06640625,2.080078125
741,some,2785,2.0754895085278244,0.0017655986358095562,0.14295844963251794,0.0071223283022331645,0.30700179533213645,1,2.06640625,2.080078125
706,them,2773,2.0759739564551074,0.0022079533424315383,0.14290616970564374,0.00847140937198311,0.3159033537684818,7,2.068359375,2.080078125
778,into,2760,2.0742513020833373,0.0027873578078455798,0.14365274180536658,0.005910790093298701,0.483695652173913,1,2.0625,2.078125
28724,y,2754,2.06971393881627,0.007855776065056722,0.15161350003687807,0.012036896891462309,0.3017429193899782,6,2.021484375,2.078125
707,any,2752,2.0765004712481834,0.001545754521024115,0.14096273377884252,0.005947817982445301,0.25,1,2.068359375,2.080078125
263,er,2749,2.068727406556932,0.008815824089305051,0.15307612746964816,0.014280695836623919,0.45943979628955983,2,2.0,2.078125
981,“,2710,2.074876758533214,0.0023849786885351953,0.14314667536323816,0.007132257716824364,0.4092250922509225,0,2.064453125,2.080078125
871,its,2691,2.0759033293849827,0.001784326511160255,0.14044218938707712,0.006110296396731221,0.29431438127090304,1,2.0703125,2.078125
318,S,2686,2.0746172282204007,0.002955505462227831,0.1437546992071158,0.006968679227994286,0.4486224869694713,3,2.064453125,2.080078125
28737,I,2637,2.0733566197383415,0.005617297096649873,0.14517201498506835,0.010575669094039758,0.4023511566173682,6,2.025390625,2.080078125
736,there,2617,2.0739851511750063,0.0031237408698029,0.1454808982583827,0.007256577106236313,0.38249904470768054,1,2.056640625,2.078125
754,over,2617,2.0740411253343525,0.002915306232847906,0.14796997583408972,0.00903383536436804,0.6010699273977838,1,2.05859375,2.080078125
1038,make,2566,2.0759541845284475,0.002107367176709148,0.14426941250974226,0.0067414473914391,0.36554949337490256,1,2.06640625,2.080078125
771,work,2552,2.07636320777822,0.0019394910612998695,0.14256367937524506,0.008119910667385962,0.36990595611285265,1,2.068359375,2.080078125
776,just,2551,2.0763969705507646,0.0020268399351224087,0.143435153340602,0.007518376318823269,0.4849078792630341,1,2.0625,2.080078125
654,were,2539,2.075926484344228,0.002414569376297191,0.14123386114119751,0.006811159813021878,0.3851910200866483,1,2.064453125,2.080078125
334,C,2502,2.075142229966031,0.0032266009733569264,0.1438554234737213,0.009666055519339169,0.3920863309352518,1,2.05859375,2.080078125
553,had,2458,2.0770594423820197,0.001783776644335713,0.13922153904342938,0.00592831836560621,0.3677786818551668,0,2.0625,2.080078125
910,how,2456,2.0760247544279378,0.002257248049218921,0.14177283867950943,0.007773119050050837,0.4564332247557003,5,2.06640625,2.080078125
559,her,2436,2.076404389880946,0.00173679928879031,0.1422079051852419,0.005968311966411044,0.4302134646962233,5,2.0703125,2.080078125
560,In,2404,2.075923265910988,0.002119207385451659,0.14317959041246398,0.006310189884053522,0.4746256239600666,3,2.064453125,2.080078125
938,use,2401,2.0763597849854234,0.0019631802970063532,0.14289161335771566,0.008038500435698976,0.3461057892544773,1,2.064453125,2.080078125
821,than,2401,2.0754324370054187,0.002457259609141835,0.14194540320114038,0.006047371251980729,0.3923365264473136,1,2.0625,2.080078125
905,people,2378,2.0762548294259853,0.002078016136105273,0.14039271734059627,0.00717935504695664,0.23002523128679564,5,2.06640625,2.080078125
345,"""",2367,2.0743573748415716,0.0029767957395971847,0.14578789862893426,0.009803260826861001,0.5445711871567385,6,2.064453125,2.080078125
274,es,2357,2.0739154645736075,0.005817383045791638,0.1458897677629134,0.012319346891551376,0.45820958845990667,2,2.025390625,2.080078125
1080,most,2339,2.0749477273941856,0.0022312108035647668,0.1467014816695168,0.007402117834757822,0.30825138948268493,2,2.064453125,2.080078125
682,would,2334,2.076662248286202,0.0019862771223044416,0.13937333473918154,0.005863060370136814,0.3680377035132819,1,2.064453125,2.080078125
320,T,2328,2.0743588581937282,0.003136493496051679,0.14684948478777343,0.009095256076203338,0.43943298969072164,1,2.05859375,2.080078125
367,P,2326,2.074593252901983,0.0030839035575576336,0.14408432361081241,0.007454355596799332,0.27472055030094583,1,2.064453125,2.080078125
384,D,2310,2.0753813244047596,0.0026242817247417493,0.14248543611336548,0.008392775120497752,0.3497835497835498,1,2.0625,2.080078125
1162,well,2292,2.0763252617801076,0.0021374638347836095,0.14406517787753592,0.007589054181071984,0.4480802792321117,1,2.0625,2.080078125
592,us,2286,2.0768194991251034,0.0016306037166930443,0.13910147065357092,0.006162948641520457,0.5017497812773404,1,2.068359375,2.080078125
907,first,2285,2.0749068312363272,0.0026369754161756883,0.14627859169857746,0.008093521458067326,0.41444201312910284,1,2.0625,2.078125
28739,"""",2263,2.0745260025408796,0.0035838275658720744,0.14815220177516025,0.007773155986970821,0.48740609809986746,0,2.05859375,2.080078125
351,M,2260,2.075295561393807,0.0028491221125998634,0.14562356324322487,0.009418415272588508,0.3548672566371681,1,2.0625,2.080078125
365,B,2241,2.075539135709501,0.0029426804557109477,0.1442509948648762,0.009379946324641862,0.391789379741187,1,2.060546875,2.080078125
865,only,2235,2.074857557326624,0.0029780758919673734,0.1488839987940437,0.01097021608082237,0.508724832214765,1,2.0625,2.080078125
262,in,2194,2.0695851968436685,0.009683140861521656,0.1517490884229721,0.015964104587364615,0.3828623518687329,4,2.0078125,2.078125
764,–,2175,2.0668202227011467,0.005181266084919291,0.16651064116379297,0.00918818463960293,0.9554022988505747,0,2.048828125,2.078125
294,ic,2153,2.0726865492916824,0.007012832370401802,0.148667239389805,0.011802814985214178,0.42498838829540175,3,2.025390625,2.080078125
927,need,2151,2.0771979239307243,0.0016435041067173238,0.13978543319241052,0.006328370219787025,0.3677359367735937,1,2.06640625,2.080078125
28741,A,2147,2.0712385741732637,0.006232095450949864,0.1485164732948592,0.011436044769227773,0.3148579413134606,3,2.03125,2.078125
387,-,2141,2.0684277936711855,0.0041230135375813996,0.16090389502933752,0.008080467916898051,0.8225128444652032,0,2.056640625,2.078125
28719,m,2101,2.0745069312232265,0.005135440179193716,0.14292678941947284,0.011098397261517328,0.2941456449309853,6,2.03515625,2.080078125
28735,S,2075,2.0704960466867486,0.006668435372048482,0.15193324077560247,0.012381797973166887,0.483855421686747,3,2.02734375,2.078125
993,may,2071,2.076791480564949,0.0019477273891878404,0.14113267339524968,0.00753024064462665,0.6349589570255915,1,2.06640625,2.080078125
393,L,2070,2.0741942179951662,0.0035339623723301054,0.14604657306763283,0.009633833895136754,0.48695652173913045,1,2.060546875,2.080078125
282,al,2063,2.072285506543873,0.007897614185547496,0.1481457856807445,0.014332913148691926,0.31507513330101794,2,2.013671875,2.080078125
708,no,2044,2.074293282167314,0.0032511973623731015,0.1497152369549593,0.009688550693492982,0.4608610567514677,1,2.05859375,2.080078125
1167,these,2035,2.0762985641891873,0.0017736902646722005,0.14020096312576755,0.00669098945247295,0.314987714987715,1,2.064453125,2.080078125
267,re,2033,2.0745915057796345,0.004202577040483698,0.14477491026961406,0.010210465844213234,0.323659616330546,0,2.0390625,2.080078125
271,or,2024,2.0716625108078075,0.007507495495322451,0.1478646621402546,0.01227936125885944,0.27865612648221344,3,2.02734375,2.080078125
28745,;,2007,2.067618802939709,0.004830136600819971,0.16442755531421266,0.008348981902472876,0.9327354260089686,0,2.044921875,2.078125
382,H,2003,2.0749286226909662,0.0026863888138289444,0.1454035987035074,0.008660859166504114,0.41737393909136294,0,2.060546875,2.080078125
28708,a,2003,2.070849780017473,0.010205225219079897,0.15070332733321898,0.017434394377152256,0.3015476784822766,2,2.0078125,2.080078125
1267,years,1983,2.0769499732097843,0.0017500514287030007,0.13948758539381603,0.006566688903424488,0.28240040342914774,2,2.064453125,2.080078125
528,me,1969,2.07623833481463,0.0020332202636209225,0.14057422519759383,0.007319340898081234,0.21381411884205181,2,2.064453125,2.080078125
1215,very,1944,2.0753651057741753,0.0025054508329398085,0.14659671234005273,0.008851913302011459,0.389917695473251,1,2.060546875,2.080078125
1287,many,1944,2.075369124549893,0.0023690305948765875,0.14421037587609314,0.007635947753214721,0.36162551440329216,4,2.060546875,2.080078125
1059,through,1931,2.0744989238089095,0.0026163402546413943,0.1481631420734072,0.008392933815564748,0.6892801657172449,1,2.05859375,2.078125
401,F,1931,2.075582195106157,0.0024789088155182525,0.14397399997167895,0.007164552627223343,0.6198860693940963,3,2.064453125,2.080078125
995,You,1929,2.077536733735093,0.001435859335513739,0.13854480543675482,0.005583128702553165,0.8118195956454122,3,2.0625,2.080078125
609,).,1920,2.0713033040364586,0.003430438679508083,0.15374291737874363,0.007058515690454141,0.71875,0,2.05859375,2.078125
989,two,1905,2.075603879593175,0.002361263901200636,0.14682418542896988,0.00929206231263701,0.45249343832021,1,2.0625,2.080078125
1316,help,1903,2.076494145756697,0.0023124388820709367,0.14241391060168165,0.009260202913766368,0.31056227009984233,7,2.06640625,2.080078125
1489,best,1898,2.0757304152397205,0.00216552815976376,0.14374711867755513,0.0068465809626874555,0.3714436248682824,2,2.064453125,2.078125
1069,way,1849,2.0763155337344528,0.0021174279507839783,0.1426937253878786,0.007315857316360833,0.4077879935100054,1,2.064453125,2.080078125
